Location Name,Location Type,Project,Location ID,Site,Hole,SiteHole,Original ID,Hole ID,Platform,Date,Water Depth (m),Country,State_Province,County_Region,PI,Lat,Long,Elevation,Position,Storage Location Working,Storage Location Archive,Sample Type,Comment,mblf T,mblf B,Metadata Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Sixteen,lake,GNY,SXT,1,A,1A,0814A,GNY-SXT08-1A,unknown,20080221,4.8768,USA,Michigan,Oakland,"Joanne Ballard, Thomas Lowell",42.75542,-83.28473,300,exact (read from GPS),University of Cincinnati,University of Cincinnati,core,,5.1,6.1,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Sixteen,lake,GNY,SXT,1,B,1B,0814A,GNY-SXT08-1B,unknown,20080221,4.8768,USA,Michigan,Oakland,"Joanne Ballard, Thomas Lowell",42.75542,-83.28473,300,exact (read from GPS),University of Cincinnati,University of Cincinnati,core,,3.6,5.6,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,L78,SUP,23,A,23A,SUPR,L78-SUP78-23A,unknown,19781231,,USA,Michigan,Keweenaw,"Andy Breckenridge, Tom Johnson",47.57367,-88.20163,183,approximate (location/coordinates identified on a map),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,,,Publication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,L78,SUP,24,A,24A,SUPR,L78-SUP78-24A,unknown,19781231,,USA,Michigan,Keweenaw,"Andy Breckenridge, Tom Johnson",47.57367,-88.20163,183,approximate (location/coordinates identified on a map),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,,,Publication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,L78,SUP,40,B,40B,SUPR,L78-SUP78-40B,unknown,19781231,,USA,Michigan,Keweenaw,"Andy Breckenridge, Tom Johnson",47.70626,-88.83267,183,approximate (location/coordinates identified on a map),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,,,Publication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,BH00,SUP,1,A,1A,LS00-1P,BH00-SUP00-1A,Blue Heron,20001231,,USA,Michigan,Alger,"Andy Breckenridge, Tom Johnson",47.59442,-86.86863,183,general (location within lake/site unknown or not digitized),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,,,NGDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,BH00,SUP,3,A,3A,LS00-3P,BH00-SUP00-3A,Blue Heron,20001231,,USA,Michigan,Ontonagon,"Andy Breckenridge, Tom Johnson",47.52883,-89.30595,183,approximate (location/coordinates identified on a map),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,0,5.71,"NGDC, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,BH00,SUP,4,A,4A,LS00-4P,BH00-SUP00-4A,Blue Heron,20001231,,USA,Michigan,Alger,"Andy Breckenridge, Tom Johnson",47.59442,-86.86863,183,general (location within lake/site unknown or not digitized),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,,,NGDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,BH98,SUP,2,A,2A,LS98-2P,BH98-SUP98-2A,Blue Heron,19981231,,USA,Michigan,Alger,"Andy Breckenridge, Tom Johnson",47.59442,-86.86863,183,general (location within lake/site unknown or not digitized),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,,,NGDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,BH99,SUP,1,A,1A,LS99-1P,BH99-SUP99-1A,Blue Heron,19991231,,USA,Michigan,Alger,"Andy Breckenridge, Tom Johnson",47.59442,-86.86863,183,general (location within lake/site unknown or not digitized),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,0,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,BH99,SUP,1,B,1B,LS99-1PG,BH99-SUP99-1B,Blue Heron,19991231,,USA,Michigan,Alger,"Andy Breckenridge, Tom Johnson",47.59442,-86.86863,183,general (location within lake/site unknown or not digitized),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,0,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,BH99,SUP,2,A,2A,LS99-2P,BH99-SUP99-2A,Blue Heron,19991231,,USA,Michigan,Alger,"Andy Breckenridge, Tom Johnson",47.59442,-86.86863,183,general (location within lake/site unknown or not digitized),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,0,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,BH99,SUP,2,B,2B,LS99-2PG,BH99-SUP99-2B,Blue Heron,19991231,,USA,Michigan,Alger,"Andy Breckenridge, Tom Johnson",47.59442,-86.86863,183,general (location within lake/site unknown or not digitized),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,0,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,BH99,SUP,3,A,3A,LS99-3P,BH99-SUP99-3A,Blue Heron,19991231,,USA,Michigan,Alger,"Andy Breckenridge, Tom Johnson",47.59442,-86.86863,183,approximate (location/coordinates identified on a map),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,,,"NGDC, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,BH99,SUP,5,A,5A,LS99-5P,BH99-SUP99-5A,Blue Heron,19991231,,USA,Michigan,Alger,"Andy Breckenridge, Tom Johnson",47.59442,-86.86863,183,general (location within lake/site unknown or not digitized),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,,,NGDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,S62,SUP,8,A,8A,S62-SUPR62-8,S62-SUP62-8A,unknown,19621231,,USA,Michigan,Alger,"Andy Breckenridge, Tom Johnson",47.41362,-86.87584,183,approximate (location/coordinates identified on a map),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,,,Publication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Superior,lake,S67,SUP,163,A,163A,S67-SUPR67-163,S67-SUP67-163A,unknown,19671231,,USA,Michigan,Keweenaw,"Andy Breckenridge, Tom Johnson",47.96189,-89.50265,183,approximate (location/coordinates identified on a map),U.MN-Duluth_LLO,U.MN-Duluth_LLO,core,,,,Publication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime Lake,lake,53,181,2,A,2A,B,53-18194-2A,unknown,19941231,,USA,Michigan,Kent,Linda Shane,43.206554,-85.638001,242,general (location within lake/site unknown or not digitized),LacCore_Bell,LacCore_Bell,core,,,,"Bell, NGDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime Lake,lake,53,181,3,A,3A,C,53-18194-3A,unknown,19941231,,USA,Michigan,Kent,Linda Shane,43.206554,-85.638001,242,general (location within lake/site unknown or not digitized),LacCore_Bell,LacCore_Bell,core,,,,"Bell, NGDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime Lake,lake,53,181,1,A,1A,core1,53-18195-1A,unknown,19951231,,USA,Michigan,Kent,Linda Shane,43.206554,-85.638001,242,general (location within lake/site unknown or not digitized),LacCore_Bell,LacCore_Bell,core,,,,"Bell, NGDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime Lake,lake,53,181,1,B,1B,core1 short,53-18195-1B,unknown,19951231,,USA,Michigan,Kent,Linda Shane,43.206554,-85.638001,242,general (location within lake/site unknown or not digitized),LacCore_Bell,LacCore_Bell,core,,,,"Bell, NGDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime Lake,lake,53,181,2,A,2A,core2,53-18195-2A,unknown,19951231,,USA,Michigan,Kent,Linda Shane,43.206554,-85.638001,242,general (location within lake/site unknown or not digitized),LacCore_Bell,LacCore_Bell,core,,,,"Bell, NGDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime Lake,lake,53,181,1,A,1A,A,53-18196-1A,unknown,19960722,,USA,Michigan,Kent,Linda Shane,43.206554,-85.638001,242,general (location within lake/site unknown or not digitized),LacCore_Bell,LacCore_Bell,core,,,,"Bell, NGDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime Lake,lake,53,181,1,B,1B,B,53-18196-1B,unknown,19960722,,USA,Michigan,Kent,Linda Shane,43.206554,-85.638001,242,general (location within lake/site unknown or not digitized),LacCore_Bell,LacCore_Bell,core,,,,"Bell, NGDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Harbor Lake,lake,UP,LH,1,A,1A,,UP-LH05-1A,unknown,20051231,,USA,Michigan,Luce,Shiyong Yu,46.71446,-85.36087,184,exact (read from GPS),LacCore_MRPH,LacCore_MRPH,core,,0,8,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Harbor Lake,lake,UP,LH,1,B,1B,,UP-LH05-1B,unknown,20051231,,USA,Michigan,Luce,Shiyong Yu,46.71446,-85.36087,184,exact (read from GPS),LacCore_MRPH,LacCore_MRPH,core,,0.5,9.5,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorraine Lake,lake,43,169,1,A,1A,,43-169xx-1A,unknown,,1.0,USA,Michigan,Schoolcraft,"Margaret Davis, Kerry Woods",46.14460,-86.48250,218,approximate (location/coordinates identified on a map),LacCore_Bell,LacCore_Bell,core,,0,9.65,"Bell, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MacDonald Lake,lake,43,170,1,A,1A,,43-170xx-1A,unknown,,1.4,USA,Michigan,Delta,"Margaret Davis, Kerry Woods",46.04030,-86.80610,229,approximate (location/coordinates identified on a map),LacCore_Bell,LacCore_Bell,core,,0,10,"Bell, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Lake,wetland,GMSP,GMPM,1,A,1A,,GMSP-GMPM09-1A,unknown,20090131,0.65,USA,Michigan,Berrien,Barb Hanes,42.00796464,-86.54648972,177,exact (read from GPS),University of Toledo,LacCore_MRPH,core,,,,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Lake,wetland,GMSP,GMPM,1,B,1B,,GMSP-GMPM09-1B,unknown,20090131,0.65,USA,Michigan,Berrien,Barb Hanes,42.00796464,-86.54648972,177,exact (read from GPS),University of Toledo,LacCore_MRPH,core,,,,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Lake,wetland,GMSP,GMPM,2,A,2A,,GMSP-GMPM09-2A,unknown,20090131,0.65,USA,Michigan,Berrien,Barb Hanes,42.00890773,-86.5458309,177,exact (read from GPS),University of Toledo,LacCore_MRPH,core,,,,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Lake,wetland,GMSP,GMPM,2,B,2B,,GMSP-GMPM09-2B,unknown,20090131,0.65,USA,Michigan,Berrien,Barb Hanes,42.00890773,-86.5458309,177,exact (read from GPS),University of Toledo,LacCore_MRPH,core,,,,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miner Lake,lake,MIVS,ML,1,A,1A,MIVS-ML99-1,MIVS-ML99-1A,KKR II,19990702,25.0,USA,Michigan,Allegan,"Doug Schnurrenberger, James Russell, Chad Wittkop, Jane Teranes, Kerry Kelts",42.56450,-85.78900,216,general (location within lake/site unknown or not digitized),LacCore_Como,LacCore_Como,core,,,,"PI, old geotek, NGDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miner Lake,lake,MIVS,ML,1,B,1B,MIVS-ML99-1,MIVS-ML99-1B,KKR II,19990702,25.0,USA,Michigan,Allegan,"Doug Schnurrenberger, James Russell, Chad Wittkop, Jane Teranes, Kerry Kelts",42.56450,-85.78900,216,general (location within lake/site unknown or not digitized),LacCore_Como,LacCore_Como,core,,,,"PI, old geotek, NGDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miner Lake,lake,MIVS,ML,2,A,2A,MIVS-ML99-2,MIVS-ML99-2A,KKR II,19991231,,USA,Michigan,Allegan,"Doug Schnurrenberger, James Russell, Chad Wittkop, Jane Teranes, Kerry Kelts",42.56450,-85.78900,216,general (location within lake/site unknown or not digitized),LacCore_Como,LacCore_Como,core,,,,"PI, old geotek, NGDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miner Lake,lake,MIVS,ML,2,B,2B,MIVS-ML99-2,MIVS-ML99-2B,KKR II,19991231,,USA,Michigan,Allegan,"Doug Schnurrenberger, James Russell, Chad Wittkop, Jane Teranes, Kerry Kelts",42.56450,-85.78900,216,general (location within lake/site unknown or not digitized),LacCore_Como,LacCore_Como,core,,,,"PI, old geotek, NGDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minerva Lake,lake,43,171,1,A,1A,,43-171xx-1A,unknown,,,USA,Michigan,Schoolcraft,"Margaret Davis, Kerry Woods",46.14600,-86.47660,220,approximate (location/coordinates identified on a map),LacCore_Bell,LacCore_Bell,core,,0,,"Bell, Publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
